Período:Fev/2009,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
211223 TRIZIDELA DO VALE,43,43,"19191,14",13014,-,-,"6177,14",-,-,"446,31","446,31",88,2,-,-
211230 TUNTUM,358,358,"138911,77","101293,05",-,-,"37618,72",-,-,"388,02","388,02",685,"1,9",1,"0,28"
211240 TURIACU,148,148,"50572,2","39183,03",-,-,"11389,17",-,-,"341,7","341,7",414,"2,8",-,-
211250 TUTOIA,225,225,"82507,63","60699,62",-,-,"21808,01",-,-,"366,7","366,7",395,"1,8",-,-
211260 URBANO SANTOS,61,61,"26886,4","16430,4",-,-,10456,-,-,"440,76","440,76",74,"1,2",-,-
211270 VARGEM GRANDE,82,82,"28115,55","24404,3",-,-,"3711,25",-,-,"342,87","342,87",187,"2,3",1,"1,22"
211280 VIANA,84,84,"38695,68","32011,72",-,-,"6683,96",-,-,"460,66","460,66",234,"2,8",-,-
211285 VILA NOVA DOS MARTIRIOS,30,30,"11854,49","10337,38",-,-,"1517,11",-,-,"395,15","395,15",88,"2,9",-,-
211290 VITORIA DO MEARIM,72,72,"33784,47","21962,89",-,-,"11821,58",-,-,"469,23","469,23",123,"1,7",-,-
211300 VITORINO FREIRE,155,155,"55446,54","42949,94",-,-,"12496,6",-,-,"357,72","357,72",390,"2,5",-,-
211400 ZE DOCA,130,130,"60402,06","45412,26",-,-,"14989,8",-,-,"464,63","464,63",500,"3,8",-,-
220020 AGUA BRANCA,47,47,"17911,19","13746,18",-,-,"4165,01",-,-,"381,09","381,09",124,"2,6",-,-
220040 ALTOS,94,94,"32213,27","25706,31",-,-,"6506,96",-,-,"342,69","342,69",270,"2,9",-,-
220050 AMARANTE,138,138,"45014,46","37678,77",-,-,"7335,69",-,-,"326,19","326,19",346,"2,5",-,-
220060 ANGICAL DO PIAUI,5,5,"1479,19","1282,45",-,-,"196,74",-,-,"295,84","295,84",25,5,-,-
220100 ARRAIAL,5,5,"768,45","644,36",-,-,"124,09",-,-,"153,69","153,69",6,"1,2",-,-
220120 BARRAS,301,301,"131207,95","101930,13",-,-,"29277,82",-,-,"435,91","435,91",812,"2,7",-,-
220140 BARRO DURO,58,58,"20122,49","17416,53",-,-,"2705,96",-,-,"346,94","346,94",152,"2,6",-,-
220150 BATALHA,114,114,"36796,09","29418,25",-,-,"7377,84",-,-,"322,77","322,77",465,"4,1",-,-
220160 BENEDITINOS,15,15,"5453,47","4674,09",-,-,"779,38",-,-,"363,56","363,56",34,"2,3",-,-
220190 BOM JESUS,298,298,"126139,72","85214,74",-,-,"40924,98",-,-,"423,29","423,29",866,"2,9",-,-
220200 BURITI DOS LOPES,91,91,"40800,62","36259,41",-,-,"4541,21",-,-,"448,36","448,36",327,"3,6",-,-
