Período:Mar/2009,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210180 BENEDITO LEITE,25,25,"13443,39","12052,77",-,-,"1390,62",-,-,"537,74","537,74",85,"3,4",-,-
210190 BEQUIMAO,83,83,"24039,5","20996,9",-,-,"3042,6",-,-,"289,63","289,63",274,"3,3",-,-
210200 BOM JARDIM,165,165,"63575,13","48190,83",-,-,"15384,3",-,-,"385,3","385,3",293,"1,8",-,-
210203 BOM JESUS DAS SELVAS,206,206,"81637,39","67323,28",-,-,"14314,11",-,-,"396,3","396,3",580,"2,8",-,-
210210 BREJO,133,133,"50566,8","38464,47",-,-,"12102,33",-,-,"380,2","380,2",243,"1,8",-,-
210220 BURITI,88,88,"30676,07","21332,93",-,-,"9343,14",-,-,"348,59","348,59",144,"1,6",-,-
210230 BURITI BRAVO,130,130,"44794,22","36987,81",-,-,"7806,41",-,-,"344,57","344,57",454,"3,5",-,-
210232 BURITICUPU,261,261,"103729,95","78220,55",-,-,"25509,4",-,-,"397,43","397,43",664,"2,5",-,-
210240 CAJAPIO,40,40,"18303,75","13560,04",-,-,"4743,71",-,-,"457,59","457,59",134,"3,4",-,-
210250 CAJARI,104,104,"35991,73","28998,73",-,-,6993,-,-,"346,07","346,07",292,"2,8",-,-
210260 CANDIDO MENDES,49,49,"17261,1","13250,29",-,-,"4010,81",-,-,"352,27","352,27",131,"2,7",-,-
210270 CANTANHEDE,16,16,"5350,18","4798,21",-,-,"551,97",-,-,"334,39","334,39",48,3,-,-
210275 CAPINZAL DO NORTE,52,52,"18634,64","15192,52",-,-,"3442,12",-,-,"358,36","358,36",133,"2,6",-,-
210280 CAROLINA,125,125,"57464,47","46346,85",-,-,"11117,62",-,-,"459,72","459,72",366,"2,9",-,-
210300 CAXIAS,827,827,"455721,18","331866,31",-,-,"123854,87",-,-,"551,05","551,05",5187,"6,3",21,"2,54"
210310 CEDRAL,38,38,"17496,43","11227,87",-,-,"6268,56",-,-,"460,43","460,43",101,"2,7",-,-
210320 CHAPADINHA,549,549,"252164,85","180861,41",-,-,"71303,44",-,-,"459,32","459,32",1620,3,8,"1,46"
210330 CODO,503,503,"220712,88","163302,62",-,-,"57410,26",-,-,"438,79","438,79",1881,"3,7",10,"1,99"
210340 COELHO NETO,300,300,"144286,28","102491,94",-,-,"41794,34",-,-,"480,95","480,95",906,3,-,-
210350 COLINAS,433,433,"174039,74","137138,75",-,-,"36900,99",-,-,"401,94","401,94",1254,"2,9",-,-
210360 COROATA,418,418,"189100,5","139965,17",-,-,"49135,33",-,-,"452,39","452,39",1253,3,3,"0,72"
210370 CURURUPU,104,104,"36269,11","24515,74",-,-,"11753,37",-,-,"348,74","348,74",288,"2,8",-,-
210380 DOM PEDRO,95,95,"41855,88","32701,06",-,-,"9154,82",-,-,"440,59","440,59",246,"2,6",-,-
210400 ESPERANTINOPOLIS,109,109,"41244,33","30260,42",-,-,"10983,91",-,-,"378,39","378,39",283,"2,6",-,-
210405 ESTREITO,156,156,"71720,59","58424,73",-,-,"13295,86",-,-,"459,75","459,75",450,"2,9",1,"0,64"
210407 FEIRA NOVA DO MARANHAO,22,22,"8081,73","6798,09",-,-,"1283,64",-,-,"367,35","367,35",76,"3,5",-,-
210410 FORTALEZA DOS NOGUEIRAS,63,63,"26626,09","20768,31",-,-,"5857,78",-,-,"422,64","422,64",125,2,-,-
210440 GONCALVES DIAS,101,101,"46803,87","38005,75",-,-,"8798,12",-,-,"463,4","463,4",208,"2,1",-,-
210450 GOVERNADOR ARCHER,52,52,"20481,59","16008,77",-,-,"4472,82",-,-,"393,88","393,88",153,"2,9",-,-
210455 GOVERNADOR EDISON LOBAO,46,46,"22726,14","19722,28",-,-,"3003,86",-,-,"494,05","494,05",114,"2,5",-,-
210460 GOVERNADOR EUGENIO BARROS,66,66,"28027,55","22689,38",-,-,"5338,17",-,-,"424,66","424,66",186,"2,8",-,-
210462 GOVERNADOR LUIZ ROCHA,44,44,"18016,5","14254,75",-,-,"3761,75",-,-,"409,47","409,47",149,"3,4",-,-
