Período:Jan/2012,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
211174 SENADOR ALEXANDRE COSTA,59,59,"18863,47","15293,46",-,-,"3570,01",-,-,"319,72","319,72",129,"2,2",-,-
211180 SITIO NOVO,101,101,"35749,81","30062,1",-,-,"5687,71",-,-,"353,96","353,96",206,2,-,-
211190 SUCUPIRA DO NORTE,49,49,"14242,52","12536,6",-,-,"1705,92",-,-,"290,66","290,66",131,"2,7",-,-
211200 TASSO FRAGOSO,20,20,"5955,34","4916,72",-,-,"1038,62",-,-,"297,77","297,77",62,"3,1",-,-
211210 TIMBIRAS,88,88,33529,"26946,03",-,-,"6582,97",-,-,"381,01","381,01",295,"3,4",-,-
211220 TIMON,545,545,"265323,49","188057,27",-,-,"77266,22",-,-,"486,83","486,83",1382,"2,5",-,-
211223 TRIZIDELA DO VALE,118,118,"38921,77","32881,15",-,-,"6040,62",-,-,"329,85","329,85",316,"2,7",1,"0,85"
211230 TUNTUM,158,158,"63218,33","46088,94",-,-,"17129,39",-,-,"400,12","400,12",262,"1,7",1,"0,63"
211240 TURIACU,168,168,"60218,38","47846,92",-,-,"12371,46",-,-,"358,44","358,44",452,"2,7",-,-
211250 TUTOIA,215,215,"92448,68","67315,95",-,-,"25132,73",-,-,"429,99","429,99",408,"1,9",-,-
211260 URBANO SANTOS,143,143,"56120,96","43042,17",-,-,"13078,79",-,-,"392,45","392,45",328,"2,3",-,-
211270 VARGEM GRANDE,196,196,"69799,15","49595,9",-,-,"20203,25",-,-,"356,12","356,12",455,"2,3",-,-
211280 VIANA,143,143,"63783,65","43610,41",-,-,"20173,24",-,-,"446,04","446,04",386,"2,7",-,-
211285 VILA NOVA DOS MARTIRIOS,56,56,"22511,95","19580,5",-,-,"2931,45",-,-,402,402,155,"2,8",-,-
211290 VITORIA DO MEARIM,70,70,"31551,17","21226,4",-,-,"10324,77",-,-,"450,73","450,73",138,2,-,-
211300 VITORINO FREIRE,151,151,"59321,52","44227,07",-,-,"15094,45",-,-,"392,86","392,86",317,"2,1",1,"0,66"
211400 ZE DOCA,406,406,"196740,32","144572,1",-,-,"52168,22",-,-,"484,58","484,58",988,"2,4",2,"0,49"
220020 AGUA BRANCA,108,108,"34996,81","28827,98",-,-,"6168,83",-,-,"324,04","324,04",292,"2,7",1,"0,93"
220030 ALTO LONGA,41,41,"13177,85","11126,86",-,-,"2050,99",-,-,"321,41","321,41",119,"2,9",-,-
220040 ALTOS,144,144,"45620,22","39539,01",-,-,"6081,21",-,-,"316,81","316,81",410,"2,8",1,"0,69"
220050 AMARANTE,108,108,"37616,8","30206,83",-,-,"7409,97",-,-,"348,3","348,3",270,"2,5",-,-
