Período:Nov/2012,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
110032 SAO MIGUEL DO GUAPORE,130,130,"44930,98","36972,82",-,-,"7958,16",-,-,"345,62","345,62",357,"2,7",2,"1,54"
110033 NOVA MAMORE,67,67,"26796,07","18600,64",-,-,"8195,43",-,-,"399,94","399,94",189,"2,8",-,-
110034 ALVORADA D'OESTE,60,60,"16096,94","12894,66",-,-,"3202,28",-,-,"268,28","268,28",160,"2,7",-,-
110037 ALTO ALEGRE DOS PARECIS,22,22,"7206,33","6150,53",-,-,"1055,8",-,-,"327,56","327,56",59,"2,7",-,-
110040 ALTO PARAISO,14,14,"4085,7","3394,92",-,-,"690,78",-,-,"291,84","291,84",32,"2,3",-,-
110045 BURITIS,11,11,"2617,02","2058,71",-,-,"558,31",-,-,"237,91","237,91",15,"1,4",-,-
110050 NOVO HORIZONTE DO OESTE,25,25,"9384,68","8044,65",-,-,"1340,03",-,-,"375,39","375,39",51,2,-,-
110060 CACAULANDIA,17,17,"4975,96","4258,59",-,-,"717,37",-,-,"292,7","292,7",70,"4,1",-,-
110070 CAMPO NOVO DE RONDONIA,53,53,"18518,07",16219,-,-,"2299,07",-,-,"349,4","349,4",112,"2,1",-,-
110100 GOVERNADOR JORGE TEIXEIRA,25,25,"6137,66","5370,67",-,-,"766,99",-,-,"245,51","245,51",61,"2,4",-,-
110120 MINISTRO ANDREAZZA,41,41,"13674,5","11728,48",-,-,"1946,02",-,-,"333,52","333,52",104,"2,5",-,-
110130 MIRANTE DA SERRA,63,63,"24528,14","21905,65",-,-,"2622,49",-,-,"389,34","389,34",141,"2,2",-,-
110143 NOVA UNIAO,6,6,"2201,26","1909,94",-,-,"291,32",-,-,"366,88","366,88",15,"2,5",-,-
110145 PARECIS,13,13,"587,06","442,66",-,-,"144,4",-,-,"45,16","45,16",13,1,-,-
110146 PIMENTEIRAS DO OESTE,7,7,"2718,1","2317,15",-,-,"400,95",-,-,"388,3","388,3",15,"2,1",-,-
110149 SAO FRANCISCO DO GUAPORE,47,47,"8764,57","6734,61",-,-,"2029,96",-,-,"186,48","186,48",100,"2,1",-,-
110155 TEIXEIROPOLIS,9,9,"2265,52","1941,83",-,-,"323,69",-,-,"251,72","251,72",21,"2,3",-,-
110170 URUPA,8,8,"3132,73","2796,01",-,-,"336,72",-,-,"391,59","391,59",14,"1,8",-,-
110175 VALE DO ANARI,3,3,"737,47","624,76",-,-,"112,71",-,-,"245,82","245,82",7,"2,3",-,-
110180 VALE DO PARAISO,7,7,"1771,09","1498,27",-,-,"272,82",-,-,"253,01","253,01",7,1,-,-
120001 ACRELANDIA,29,29,"9264,04","7659,05",-,-,"1604,99",-,-,"319,45","319,45",60,"2,1",-,-
120005 ASSIS BRASIL,24,24,"8393,74","6443,67",-,-,"1950,07",-,-,"349,74","349,74",86,"3,6",-,-
120010 BRASILEIA,183,183,"58725,29","41859,67",-,-,"16865,62",-,-,"320,9","320,9",478,"2,6",-,-
120020 CRUZEIRO DO SUL,917,917,"504320,85","394912,37",-,-,"109408,48",-,-,"549,97","549,97",3791,"4,1",8,"0,87"
120030 FEIJO,116,116,"35043,23","25052,25",-,-,"9990,98",-,-,"302,1","302,1",372,"3,2",2,"1,72"
120033 MANCIO LIMA,10,10,"4350,1","3012,56",-,-,"1337,54",-,-,"435,01","435,01",16,"1,6",-,-
120034 MANOEL URBANO,40,40,"13480,89","9958,62",-,-,"3522,27",-,-,"337,02","337,02",93,"2,3",-,-
120038 PLACIDO DE CASTRO,54,54,"15130,98","13077,29",-,-,"2053,69",-,-,"280,2","280,2",186,"3,4",-,-
120039 PORTO WALTER,35,35,"14304,51","9632,95",-,-,"4671,56",-,-,"408,7","408,7",49,"1,4",-,-
120040 RIO BRANCO,2571,2587,"2225643,37","1696134,85",-,-,"529508,52",-,-,"860,32","865,67",14572,"5,7",115,"4,47"
120042 RODRIGUES ALVES,19,19,"6057,55","4781,59",-,-,"1275,96",-,-,"318,82","318,82",31,"1,6",-,-
120050 SENA MADUREIRA,322,322,"101284,98","83871,19",-,-,"17413,79",-,-,"314,55","314,55",900,"2,8",-,-
120060 TARAUACA,148,148,"53247,27","40175,3",-,-,"13071,97",-,-,"359,78","359,78",399,"2,7",-,-
120070 XAPURI,94,94,"27753,88","22992,83",-,-,"4761,05",-,-,"295,25","295,25",258,"2,7",-,-
130002 ALVARAES,74,74,"25219,97","18807,97",-,-,6412,-,-,"340,81","340,81",195,"2,6",2,"2,7"
130006 AMATURA,16,16,"5170,32","4570,87",-,-,"599,45",-,-,"323,15","323,15",61,"3,8",-,-
130010 ANORI,24,24,"8625,15","6634,12",-,-,"1991,03",-,-,"359,38","359,38",70,"2,9",-,-
130014 APUI,104,104,"38146,81","30253,88",-,-,"7892,93",-,-,"366,8","366,8",349,"3,4",1,"0,96"
130020 ATALAIA DO NORTE,1,1,"443,4","267,6",-,-,"175,8",-,-,"443,4","443,4",1,1,-,-
130030 AUTAZES,62,62,"27620,49","17859,18",-,-,"9761,31",-,-,"445,49","445,49",114,"1,8",-,-
130040 BARCELOS,78,78,24811,"19401,69",-,-,"5409,31",-,-,"318,09","318,09",254,"3,3",1,"1,28"
130050 BARREIRINHA,85,85,"33684,29","24584,49",-,-,"9099,8",-,-,"396,29","396,29",305,"3,6",-,-
130060 BENJAMIN CONSTANT,90,90,"37338,2","24787,37",-,-,"12550,83",-,-,"414,87","414,87",218,"2,4",-,-
130068 BOA VISTA DO RAMOS,61,61,"22974,99","16952,33",-,-,"6022,66",-,-,"376,64","376,64",173,"2,8",-,-
130070 BOCA DO ACRE,161,161,"60285,81","44521,81",-,-,15764,-,-,"374,45","374,45",429,"2,7",-,-
130080 BORBA,119,119,"51749,95","37658,34",-,-,"14091,61",-,-,"434,87","434,87",353,3,-,-
130083 CAAPIRANGA,35,35,"11329,08","8785,75",-,-,"2543,33",-,-,"323,69","323,69",73,"2,1",-,-
130090 CANUTAMA,15,15,"6994,27","4895,1",-,-,"2099,17",-,-,"466,28","466,28",33,"2,2",-,-
130100 CARAUARI,68,68,"31860,59","21675,67",-,-,"10184,92",-,-,"468,54","468,54",136,2,-,-
130110 CAREIRO,10,10,"4602,73","3030,16",-,-,"1572,57",-,-,"460,27","460,27",12,"1,2",-,-
130120 COARI,321,321,"136397,49","94589,67",-,-,"41807,82",-,-,"424,91","424,91",897,"2,8",-,-
