Período:Dez/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
150080 ANANINDEUA,3391,3391,"1844677,69","1462897,27",-,-,"381780,42",-,-,"543,99","543,99",12371,"3,6",28,"0,83"
150085 ANAPU,105,105,"41251,77","29964,41",-,-,"11287,36",-,-,"392,87","392,87",252,"2,4",-,-
150090 AUGUSTO CORREA,232,232,"89011,31","72419,69",-,-,"16591,62",-,-,"383,67","383,67",593,"2,6",-,-
150095 AURORA DO PARA,156,156,"73546,3","56370,93",-,-,"17175,37",-,-,"471,45","471,45",376,"2,4",1,"0,64"
150120 BAIAO,107,107,"53164,86","39588,65",-,-,"13576,21",-,-,"496,87","496,87",297,"2,8",-,-
150125 BANNACH,61,61,"21226,2","18250,29",-,-,"2975,91",-,-,"347,97","347,97",186,3,-,-
150130 BARCARENA,298,298,"137558,03","93972,16",-,-,"43585,87",-,-,"461,6","461,6",991,"3,3",-,-
150140 BELEM,9388,9388,"9682467,19","7567226,63",-,-,"2115240,56",-,-,"1031,37","1031,37",50520,"5,4",390,"4,15"
150145 BELTERRA,100,100,"25876,4","21790,21",-,-,"4086,19",-,-,"258,76","258,76",327,"3,3",-,-
150150 BENEVIDES,178,210,"97855,5","81822,94",-,-,"16032,56",-,-,"465,98","549,75",1548,"8,7",2,"1,12"
150157 BOM JESUS DO TOCANTINS,117,117,39083,"32896,44",-,-,"6186,56",-,-,"334,04","334,04",285,"2,4",-,-
150170 BRAGANCA,1212,1212,"642759,13","477393,02",-,-,"165366,11",-,-,"530,33","530,33",3432,"2,8",5,"0,41"
150172 BRASIL NOVO,220,220,"99440,55","85239,42",-,-,"14201,13",-,-,452,452,679,"3,1",1,"0,45"
150175 BREJO GRANDE DO ARAGUAIA,44,44,"13941,6","11231,83",-,-,"2709,77",-,-,"316,85","316,85",93,"2,1",-,-
150178 BREU BRANCO,42,42,"16494,08","11087,3",-,-,"5406,78",-,-,"392,72","392,72",72,"1,7",-,-
150180 BREVES,423,423,"189552,9","137424,8",-,-,"52128,1",-,-,"448,12","448,12",1362,"3,2",3,"0,71"
150190 BUJARU,175,175,"74229,98","60994,18",-,-,"13235,8",-,-,"424,17","424,17",690,"3,9",-,-
150200 CACHOEIRA DO ARARI,89,89,"43553,45","38871,29",-,-,"4682,16",-,-,"489,36","489,36",260,"2,9",-,-
150210 CAMETA,485,485,"185076,63","135203,69",-,-,"49872,94",-,-,"381,6","381,6",1241,"2,6",4,"0,82"
150215 CANAA DOS CARAJAS,112,112,"45194,82","33420,96",-,-,"11773,86",-,-,"403,53","403,53",314,"2,8",-,-
150220 CAPANEMA,630,630,"395322,5","306327,85",-,-,"88994,65",-,-,"627,5","627,5",1979,"3,1",7,"1,11"
150230 CAPITAO POCO,429,429,"168319,44","134210,4",-,-,"34109,04",-,-,"392,35","392,35",1321,"3,1",-,-
150240 CASTANHAL,1219,1219,"661108,4","463788,1",-,-,"197320,3",-,-,"542,34","542,34",4005,"3,3",21,"1,72"
150270 CONCEICAO DO ARAGUAIA,400,400,"183210,9","129540,8",-,-,"53670,1",-,-,"458,03","458,03",1084,"2,7",-,-
150275 CONCORDIA DO PARA,87,87,"30126,7","21697,93",-,-,"8428,77",-,-,"346,28","346,28",211,"2,4",-,-
150276 CUMARU DO NORTE,50,50,"19399,01","15850,01",-,-,3549,-,-,"387,98","387,98",173,"3,5",-,-
150277 CURIONOPOLIS,140,140,"60606,55","51210,83",-,-,"9395,72",-,-,"432,9","432,9",539,"3,9",-,-
