Período:Mai/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
150230 CAPITAO POCO,500,500,"186832,6","151398,29",-,-,"35434,31",-,-,"373,67","373,67",1435,"2,9",-,-
150240 CASTANHAL,1241,1241,"695299,18","487217,99",-,-,"208081,19",-,-,"560,27","560,27",3968,"3,2",14,"1,13"
150270 CONCEICAO DO ARAGUAIA,398,398,"170751,54","138372,46",-,-,"32379,08",-,-,"429,02","429,02",1099,"2,8",-,-
150275 CONCORDIA DO PARA,95,95,"34057,39","24361,12",-,-,"9696,27",-,-,"358,5","358,5",250,"2,6",-,-
150276 CUMARU DO NORTE,50,50,"15271,98","13354,68",-,-,"1917,3",-,-,"305,44","305,44",172,"3,4",-,-
150277 CURIONOPOLIS,259,259,"110821,77","95606,51",-,-,"15215,26",-,-,"427,88","427,88",1033,4,-,-
150280 CURRALINHO,139,139,"59883,74","45141,51",-,-,"14742,23",-,-,"430,82","430,82",350,"2,5",-,-
150290 CURUCA,103,103,"32061,13","26518,8",-,-,"5542,33",-,-,"311,27","311,27",434,"4,2",1,"0,97"
150293 DOM ELISEU,412,412,"181158,37","148263,8",-,-,"32894,57",-,-,"439,7","439,7",1067,"2,6",-,-
150295 ELDORADO DOS CARAJAS,204,204,"96787,14","80023,95",-,-,"16763,19",-,-,"474,45","474,45",717,"3,5",-,-
150300 FARO,6,6,"2004,01","1761,43",-,-,"242,58",-,-,334,334,22,"3,7",-,-
150304 FLORESTA DO ARAGUAIA,108,108,"50402,27","41836,22",-,-,"8566,05",-,-,"466,69","466,69",302,"2,8",-,-
150309 GOIANESIA DO PARA,240,240,"99699,24","75656,1",-,-,"24043,14",-,-,"415,41","415,41",574,"2,4",-,-
150310 GURUPA,101,101,"40315,22","28845,78",-,-,"11469,44",-,-,"399,16","399,16",194,"1,9",-,-
150320 IGARAPE-ACU,131,131,"45281,62","37007,78",-,-,"8273,84",-,-,"345,66","345,66",470,"3,6",1,"0,76"
150330 IGARAPE-MIRI,721,721,"281993,34","221267,93",-,-,"60725,41",-,-,"391,11","391,11",1895,"2,6",-,-
150340 INHANGAPI,48,48,"13858,28","12182,27",-,-,"1676,01",-,-,"288,71","288,71",154,"3,2",-,-
150345 IPIXUNA DO PARA,250,250,"101558,86","81961,97",-,-,"19596,89",-,-,"406,24","406,24",594,"2,4",-,-
150350 IRITUIA,87,87,"28999,09","25754,44",-,-,"3244,65",-,-,"333,32","333,32",240,"2,8",-,-
150360 ITAITUBA,668,668,"287934,59","224000,46",-,-,"63934,13",-,-,"431,04","431,04",1895,"2,8",6,"0,9"
150370 ITUPIRANGA,121,121,"50753,21","35850,39",-,-,"14902,82",-,-,"419,45","419,45",198,"1,6",-,-
