Período:Ago/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
130002 ALVARAES,79,79,"33514,17","23247,96",-,-,"10266,21",-,-,"424,23","424,23",152,"1,9",-,-
130006 AMATURA,2,2,"625,13","407,76",-,-,"217,37",-,-,"312,56","312,56",4,2,-,-
130010 ANORI,10,10,"3030,76","2295,78",-,-,"734,98",-,-,"303,08","303,08",28,"2,8",-,-
130014 APUI,82,82,"31463,32","23870,03",-,-,"7593,29",-,-,"383,7","383,7",285,"3,5",-,-
130020 ATALAIA DO NORTE,52,52,"22372,52","17096,52",-,-,5276,-,-,"430,24","430,24",218,"4,2",-,-
130030 AUTAZES,116,116,"51486,92","34659,26",-,-,"16827,66",-,-,"443,85","443,85",242,"2,1",-,-
130050 BARREIRINHA,72,72,"31218,37","22026,64",-,-,"9191,73",-,-,"433,59","433,59",204,"2,8",-,-
130060 BENJAMIN CONSTANT,61,61,"23384,3","16812,02",-,-,"6572,28",-,-,"383,35","383,35",166,"2,7",-,-
130063 BERURI,44,44,"18493,51","11353,64",-,-,"7139,87",-,-,"420,31","420,31",175,4,-,-
130068 BOA VISTA DO RAMOS,39,39,"17621,29","12980,21",-,-,"4641,08",-,-,"451,83","451,83",99,"2,5",-,-
130070 BOCA DO ACRE,92,92,"34949,51","26042,14",-,-,"8907,37",-,-,"379,89","379,89",290,"3,2",-,-
130090 CANUTAMA,80,80,"32183,78","24228,09",-,-,"7955,69",-,-,"402,3","402,3",239,3,-,-
130100 CARAUARI,70,70,"18306,13","15448,68",-,-,"2857,45",-,-,"261,52","261,52",307,"4,4",-,-
130120 COARI,312,312,"117841,62","85773,84",-,-,"32067,78",-,-,"377,7","377,7",1014,"3,3",-,-
130130 CODAJAS,136,136,"61237,76","43884,15",-,-,"17353,61",-,-,"450,28","450,28",376,"2,8",-,-
130140 EIRUNEPE,117,117,"49208,16","34990,48",-,-,"14217,68",-,-,"420,58","420,58",465,4,1,"0,85"
130150 ENVIRA,102,102,"41145,6","31190,61",-,-,"9954,99",-,-,"403,39","403,39",395,"3,9",-,-
130160 FONTE BOA,158,158,"48974,04","35940,76",-,-,"13033,28",-,-,"309,96","309,96",782,"4,9",-,-
130165 GUAJARA,27,27,"9119,82","7077,79",-,-,"2042,03",-,-,"337,77","337,77",245,"9,1",-,-
130170 HUMAITA,140,140,"61868,67","44500,02",-,-,"17368,65",-,-,"441,92","441,92",352,"2,5",-,-
130180 IPIXUNA,142,142,"66490,16","52876,71",-,-,"13613,45",-,-,"468,24","468,24",504,"3,5",-,-
130185 IRANDUBA,145,145,"60988,19","45538,63",-,-,"15449,56",-,-,"420,61","420,61",391,"2,7",-,-
130190 ITACOATIARA,359,359,"167371,7","114032,83",-,-,"53338,87",-,-,"466,22","466,22",919,"2,6",1,"0,28"
130195 ITAMARATI,16,16,"5647,34","4603,15",-,-,"1044,19",-,-,"352,96","352,96",59,"3,7",-,-
130200 ITAPIRANGA,52,52,"21514,93","16575,18",-,-,"4939,75",-,-,"413,75","413,75",122,"2,3",-,-
130210 JAPURA,10,10,"5021,08","3496,16",-,-,"1524,92",-,-,"502,11","502,11",24,"2,4",-,-
130220 JURUA,33,33,"10988,04","7951,78",-,-,"3036,26",-,-,"332,97","332,97",98,3,-,-
130230 JUTAI,63,63,"26744,25","19967,56",-,-,"6776,69",-,-,"424,51","424,51",186,3,-,-
130240 LABREA,92,92,"33024,24","23365,66",-,-,"9658,58",-,-,"358,96","358,96",336,"3,7",-,-
130250 MANACAPURU,377,377,"173580,32","115621,53",-,-,"57958,79",-,-,"460,43","460,43",1032,"2,7",-,-
130255 MANAQUIRI,36,36,"11696,79","9541,66",-,-,"2155,13",-,-,"324,91","324,91",111,"3,1",-,-
130260 MANAUS,6985,7028,"6542619,12","5237429,03",-,-,"1305190,09",-,-,"930,94","936,67",43107,"6,2",275,"3,94"
130270 MANICORE,163,163,"85606,23","70673,55",-,-,"14932,68",-,-,"525,19","525,19",624,"3,8",-,-
130280 MARAA,59,59,19175,"16793,53",-,-,"2381,47",-,-,325,325,205,"3,5",-,-
130290 MAUES,154,154,"66438,28","46308,7",-,-,"20129,58",-,-,"431,42","431,42",438,"2,8",-,-
130300 NHAMUNDA,18,18,"6224,66","4222,76",-,-,"2001,9",-,-,"345,81","345,81",41,"2,3",-,-
130310 NOVA OLINDA DO NORTE,115,115,51907,"37653,36",-,-,"14253,64",-,-,"451,37","451,37",440,"3,8",-,-
130320 NOVO AIRAO,34,34,"13150,37","9556,4",-,-,"3593,97",-,-,"386,78","386,78",86,"2,5",-,-
130330 NOVO ARIPUANA,29,29,"10197,56","8739,56",-,-,1458,-,-,"351,64","351,64",116,4,-,-
130340 PARINTINS,444,444,"188822,15","135521,92",-,-,"53300,23",-,-,"425,28","425,28",1639,"3,7",-,-
130350 PAUINI,56,56,"20934,75","15585,42",-,-,"5349,33",-,-,"373,83","373,83",148,"2,6",-,-
130353 PRESIDENTE FIGUEIREDO,104,104,"46767,43","34682,66",-,-,"12084,77",-,-,"449,69","449,69",412,4,-,-
130356 RIO PRETO DA EVA,39,39,"9897,05","8350,86",-,-,"1546,19",-,-,"253,77","253,77",170,"4,4",-,-
130360 SANTA ISABEL DO RIO NEGRO,37,37,"13833,79","10257,98",-,-,"3575,81",-,-,"373,89","373,89",102,"2,8",-,-
130370 SANTO ANTONIO DO ICA,39,39,"14457,2","11054,8",-,-,"3402,4",-,-,"370,7","370,7",147,"3,8",-,-
