Período:Abr/2008,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
211010 SANTA QUITERIA DO MARANHAO,153,153,"48735,38","37413,78",-,-,"11321,6",-,-,"318,53","318,53",323,"2,1",-,-
211020 SANTA RITA,183,183,"67063,9","51003,95",-,-,"16059,95",-,-,"366,47","366,47",430,"2,3",-,-
211027 SANTO AMARO DO MARANHAO,32,32,"9670,51","7899,7",-,-,"1770,81",-,-,"302,2","302,2",72,"2,3",-,-
211030 SANTO ANTONIO DOS LOPES,48,48,"20657,32","17411,74",-,-,"3245,58",-,-,"430,36","430,36",169,"3,5",-,-
211040 SAO BENEDITO DO RIO PRETO,49,49,"20548,63","13807,72",-,-,"6740,91",-,-,"419,36","419,36",157,"3,2",-,-
211050 SAO BENTO,117,117,"46125,8","31714,63",-,-,"14411,17",-,-,"394,24","394,24",300,"2,6",-,-
211060 SAO BERNARDO,102,102,"37369,63","27827,41",-,-,"9542,22",-,-,"366,37","366,37",280,"2,7",-,-
211070 SAO DOMINGOS DO MARANHAO,128,128,"49353,62","39786,52",-,-,"9567,1",-,-,"385,58","385,58",493,"3,9",-,-
211080 SAO FELIX DE BALSAS,32,32,"8838,26","7555,67",-,-,"1282,59",-,-,"276,2","276,2",94,"2,9",-,-
211090 SAO FRANCISCO DO MARANHAO,40,40,"10860,05","8835,56",-,-,"2024,49",-,-,"271,5","271,5",116,"2,9",-,-
211100 SAO JOAO BATISTA,129,129,"37047,43","30788,12",-,-,"6259,31",-,-,"287,19","287,19",302,"2,3",-,-
211102 SAO JOAO DO CARU,67,67,"28168,94","23535,87",-,-,"4633,07",-,-,"420,43","420,43",237,"3,5",-,-
211110 SAO JOAO DOS PATOS,108,108,"41979,44","32130,07",-,-,"9849,37",-,-,"388,7","388,7",222,"2,1",2,"1,85"
211120 SAO JOSE DE RIBAMAR,99,99,"32185,65","23652,27",-,-,"8533,38",-,-,"325,11","325,11",292,"2,9",-,-
211125 SAO JOSE DOS BASILIOS,44,44,"13842,18","11299,13",-,-,"2543,05",-,-,"314,6","314,6",112,"2,5",-,-
211130 SAO LUIS,6397,6892,"6005838,44","4783822,75",-,-,"1222015,69",-,-,"871,42","938,85",61835,"9,7",148,"2,31"
211140 SAO LUIS GONZAGA DO MARANHAO,102,102,"40053,77","33010,11",-,-,"7043,66",-,-,"392,68","392,68",396,"3,9",-,-
211150 SAO MATEUS DO MARANHAO,145,145,"62327,86","45344,9",-,-,"16982,96",-,-,"429,85","429,85",351,"2,4",-,-
211153 SAO PEDRO DA AGUA BRANCA,52,52,"16763,51","12739,17",-,-,"4024,34",-,-,"322,38","322,38",100,"1,9",-,-
211160 SAO RAIMUNDO DAS MANGABEIRAS,75,75,"22546,34","17159,12",-,-,"5387,22",-,-,"300,62","300,62",197,"2,6",-,-
211170 SAO VICENTE FERRER,115,115,"42794,24","33236,67",-,-,"9557,57",-,-,"372,12","372,12",256,"2,2",-,-
211174 SENADOR ALEXANDRE COSTA,44,44,"13537,22","10654,31",-,-,"2882,91",-,-,"307,66","307,66",126,"2,9",-,-
211190 SUCUPIRA DO NORTE,52,52,"18465,55","15382,74",-,-,"3082,81",-,-,"355,11","355,11",171,"3,3",-,-
211200 TASSO FRAGOSO,37,37,"10828,24","8437,47",-,-,"2390,77",-,-,"292,66","292,66",172,"4,6",-,-
211210 TIMBIRAS,148,148,"51536,01","40072,97",-,-,"11463,04",-,-,"348,22","348,22",433,"2,9",-,-
211220 TIMON,701,701,"308456,92","226091,85",-,-,"82365,07",-,-,"440,02","440,02",2105,3,2,"0,29"
211223 TRIZIDELA DO VALE,95,95,"35060,88","28363,28",-,-,"6697,6",-,-,"369,06","369,06",228,"2,4",-,-
211230 TUNTUM,305,305,"115381,99","81756,38",-,-,"33625,61",-,-,"378,3","378,3",505,"1,7",4,"1,31"
211240 TURIACU,109,109,"32468,98","25947,61",-,-,"6521,37",-,-,"297,88","297,88",324,3,-,-
211250 TUTOIA,220,220,"79512,43","57368,79",-,-,"22143,64",-,-,"361,42","361,42",414,"1,9",-,-
211260 URBANO SANTOS,76,76,"30272,88","18376,55",-,-,"11896,33",-,-,"398,33","398,33",122,"1,6",-,-
211270 VARGEM GRANDE,150,150,"58152,14","43235,07",-,-,"14917,07",-,-,"387,68","387,68",376,"2,5",-,-
211280 VIANA,164,164,"68671,6","51866,87",-,-,"16804,73",-,-,"418,73","418,73",568,"3,5",-,-
211285 VILA NOVA DOS MARTIRIOS,25,25,"8712,68","7113,58",-,-,"1599,1",-,-,"348,51","348,51",68,"2,7",-,-
211290 VITORIA DO MEARIM,52,52,"21134,46","15516,22",-,-,"5618,24",-,-,"406,43","406,43",146,"2,8",-,-
211300 VITORINO FREIRE,155,155,"57828,65","42025,61",-,-,"15803,04",-,-,"373,09","373,09",419,"2,7",-,-
211400 ZE DOCA,248,248,"101893,52","74496,7",-,-,"27396,82",-,-,"410,86","410,86",651,"2,6",-,-
